1, 1, true
1, 2, true
1, 3, true
1, 4, true
1, 5, true
1, 6, true
1, 7, true
1, 8, true
1, 9, true
1, 10, true
1, 11, true
1, 12, true
1, 13, true
1, 14, true
1, 15, true
1, 16, true
1, 17, true
1, 18, true
1, 19, true
1, 20, true
1, 21, true
1, 22, true
1, 23, true
1, 24, true
1, 25, true
1, 26, true
1, 27, true
1, 28, true
1, 29, true
1, 30, true
1, 31, true
1, 32, true
1, 33, true
1, 34, true
1, 35, true
1, 36, true
1, 37, true
1, 38, true
1, 39, true
1, 40, true
1, 41, true
1, 42, true
1, 43, true
1, 44, true
1, 45, true
1, 46, true
1, 47, true
1, 48, true
1, 49, true
1, 50, true
1, 51, true
1, 52, true
1, 53, true
1, 54, true
1, 55, true
1, 56, true
1, 57, true
1, 58, true
1, 59, true
1, 60, true
1, 61, true
1, 62, true
1, 63, true
1, 64, true
1, 65, true
1, 66, true
1, 67, true
1, 68, true
1, 69, true
1, 70, true
1, 71, true
1, 72, true
1, 73, true
1, 74, true
1, 75, true
1, 76, true
1, 77, true
1, 78, true
1, 79, true
1, 80, true
1, 81, true
1, 82, true
1, 83, true
1, 84, true
1, 85, true
1, 86, true
1, 87, true
1, 88, true
1, 89, true
1, 90, true
1, 91, true
1, 92, true
1, 93, true
1, 94, true
1, 95, true
1, 96, true
1, 97, true
1, 98, true
1, 99, true
1, 100, true
1, 101, true
1, 102, true
1, 103, true
1, 104, true
1, 105, true
1, 106, true
1, 107, true
1, 108, true
1, 109, true
1, 110, true
1, 111, true
1, 112, true
1, 113, true
1, 114, true
1, 115, true
1, 116, true
1, 117, true
1, 118, true
1, 119, true
1, 120, true
1, 121, true
1, 122, true
1, 123, true
1, 124, true
1, 125, true
1, 126, true
1, 127, true
1, 128, true
1, 129, true
1, 130, true
1, 131, true
1, 132, true
1, 133, true
1, 134, true
1, 135, true
1, 136, true
1, 137, true
1, 138, true
1, 139, true
1, 140, true
1, 141, true
1, 142, true
1, 143, true
1, 144, true
1, 145, true
1, 146, true
1, 147, true
1, 148, true
1, 149, true
1, 150, true
1, 151, true
1, 152, true
1, 153, true
1, 154, true
1, 155, true
1, 156, true
1, 157, true
1, 158, true
1, 159, true
1, 160, true
1, 161, true
1, 162, true
1, 163, true
1, 164, true
1, 165, true
1, 166, true
1, 167, true
1, 168, true
1, 169, true
1, 170, true
1, 171, true
1, 172, true
1, 173, true
1, 174, true
1, 175, true
1, 176, true
1, 177, true
1, 178, true
1, 179, true
1, 180, true
1, 181, true
1, 182, true
1, 183, true
1, 184, true
1, 185, true
1, 186, true
1, 187, true
1, 188, true
1, 189, true
1, 190, true
1, 191, true
1, 192, true
1, 193, true
1, 194, true
1, 195, true
1, 196, true
1, 197, true
1, 198, true
1, 199, true
1, 200, true
1, 201, true
1, 202, true
1, 203, true
1, 204, true
1, 205, true
1, 206, true
1, 207, true
1, 208, true
1, 209, true
1, 210, true
1, 211, true
1, 212, true
1, 213, true
1, 214, true
1, 215, true
1, 216, true
1, 217, true
1, 218, true
1, 219, true
1, 220, true
1, 221, true
1, 222, true
1, 223, true
1, 224, true
1, 225, true
1, 226, true
1, 227, true
1, 228, true
1, 229, true
1, 230, true
1, 231, true
1, 232, true
1, 233, true
1, 234, true
1, 235, true
1, 236, true
1, 237, true
1, 238, true
1, 239, true
1, 240, false
1, 241, true
1, 242, true
1, 243, true
1, 244, true
1, 245, true
1, 246, true
1, 247, true
1, 248, true
1, 249, true
1, 250, true
1, 251, true
1, 252, true
1, 253, true
1, 254, true
1, 255, true
1, 256, true
1, 257, true
1, 258, true
1, 259, true
1, 260, true
1, 261, true
1, 262, true
1, 263, true
1, 264, true
1, 265, true
1, 266, true
1, 267, true
1, 268, true
1, 269, true
1, 270, true
1, 271, true
1, 272, true
1, 273, true
1, 274, true
1, 275, true
1, 276, true
1, 277, true
1, 278, true
1, 279, true
1, 280, true
1, 281, true
1, 282, true
1, 283, true
1, 284, true
1, 285, true
1, 286, true
1, 287, true
1, 288, true
1, 289, true
1, 290, true
1, 291, true
1, 292, true
1, 293, true
1, 294, true
1, 295, true
1, 296, true
1, 297, true
1, 298, true
1, 299, true
1, 300, true
1, 301, true
1, 302, true
1, 303, true
1, 304, true
1, 305, true
1, 306, true
1, 307, true
1, 308, true
1, 309, true
1, 310, true
1, 311, false
1, 312, true
1, 313, true
1, 314, true
1, 315, true
1, 316, true
1, 317, true
1, 318, true
1, 319, true
1, 320, true
1, 321, true
1, 322, true
1, 323, true
1, 324, true
1, 325, true
1, 326, true
1, 327, true
1, 328, true
1, 329, true
1, 330, true
1, 331, true
1, 332, true
1, 333, true
1, 334, true
1, 335, true
1, 336, true
1, 337, true
1, 338, true
1, 339, true
1, 340, true
1, 341, true
1, 342, true
1, 343, true
1, 344, true
1, 345, true
1, 346, true
1, 347, true
1, 348, true
1, 349, true
1, 350, true
1, 351, true
1, 352, true
1, 353, true
1, 354, true
1, 355, true
1, 356, true
1, 357, true
1, 358, true
1, 359, true
1, 360, true
1, 361, true
1, 362, true
1, 363, true
1, 364, true
1, 365, true
1, 366, true
1, 367, true
1, 368, true
1, 369, true
1, 370, true
1, 371, true
1, 372, true
1, 373, true
1, 374, true
1, 375, true
1, 376, true
1, 377, true
1, 378, true
1, 379, true
1, 380, true
1, 381, true
1, 382, true
1, 383, true
1, 384, true
1, 385, true
1, 386, true
1, 387, true
1, 388, true
1, 389, true
1, 390, true
1, 391, true
1, 392, true
1, 393, true
1, 394, true
1, 395, false
1, 396, true
1, 397, true
1, 398, true
1, 399, true
1, 400, true
1, 401, true
1, 402, true
1, 403, true
1, 404, true
1, 405, true
1, 406, false
1, 407, true
1, 408, true
1, 409, true
1, 410, true
1, 411, true
1, 412, true
1, 413, true
1, 414, true
1, 415, true
1, 416, true
1, 417, true
1, 418, true
1, 419, true
1, 420, true
1, 421, true
1, 422, true
1, 423, true
1, 424, true
1, 425, true
1, 426, true
1, 427, true
1, 428, true
1, 429, true
1, 430, true
1, 431, true
1, 432, true
1, 433, true
1, 434, true
1, 435, true
1, 436, true
1, 437, true
1, 438, true
1, 439, true
1, 440, true
1, 441, true
1, 442, true
1, 443, true
1, 444, true
1, 445, true
1, 446, true
1, 447, true
1, 448, true
1, 449, true
1, 450, true
1, 451, true
1, 452, true
1, 453, true
1, 454, true
1, 455, true
1, 456, true
1, 457, true
1, 458, true
1, 459, true
1, 460, true
1, 461, true
1, 462, true
1, 463, true
1, 464, true
1, 465, true
1, 466, true
1, 467, false
1, 468, true
1, 469, true
1, 470, true
1, 471, true
1, 472, true
1, 473, true
1, 474, true
1, 475, true
1, 476, true
1, 477, true
1, 478, true
1, 479, true
1, 480, true
1, 481, true
1, 482, true
1, 483, true
1, 484, true
1, 485, true
1, 486, true
1, 487, true
1, 488, true
1, 489, true
1, 490, true
1, 491, true
1, 492, true
1, 493, true
1, 494, true
1, 495, true
1, 496, true
1, 497, true
1, 498, true
1, 499, true
1, 500, true
2, 1, true
2, 2, true
2, 3, true
2, 4, true
2, 5, true
2, 6, true
2, 7, true
2, 8, true
2, 9, true
2, 10, true
2, 11, true
2, 12, true
2, 13, true
2, 14, true
2, 15, false
2, 16, true
2, 17, true
2, 18, true
2, 19, true
2, 20, true
2, 21, true
2, 22, true
2, 23, true
2, 24, true
2, 25, true
2, 26, true
2, 27, true
2, 28, true
2, 29, true
2, 30, true
2, 31, true
2, 32, true
2, 33, true
2, 34, true
2, 35, true
2, 36, true
2, 37, true
2, 38, true
2, 39, true
2, 40, true
2, 41, true
2, 42, true
2, 43, true
2, 44, true
2, 45, true
2, 46, true
2, 47, true
2, 48, true
2, 49, true
2, 50, true
2, 51, true
2, 52, true
2, 53, true
2, 54, true
2, 55, true
2, 56, true
2, 57, true
2, 58, true
2, 59, true
2, 60, true
2, 61, true
2, 62, true
2, 63, true
2, 64, true
2, 65, true
2, 66, true
2, 67, true
2, 68, true
2, 69, true
