1, 1, true
1, 2, true
1, 3, true
1, 4, true
1, 5, true
1, 6, true
1, 7, true
1, 8, true
1, 9, true
1, 10, true
1, 11, true
1, 12, true
1, 13, true
1, 14, true
1, 15, true
1, 16, true
1, 17, true
1, 18, true
1, 19, true
1, 20, true
1, 21, true
1, 22, true
1, 23, true
1, 24, true
1, 25, true
1, 26, true
1, 27, true
1, 28, true
1, 29, true
1, 30, true
1, 31, true
1, 32, true
1, 33, true
1, 34, true
1, 35, true
1, 36, true
1, 37, true
1, 38, true
1, 39, true
1, 40, true
1, 41, true
1, 42, true
1, 43, true
1, 44, true
1, 45, true
1, 46, true
1, 47, true
1, 48, true
1, 49, true
1, 50, true
1, 51, true
1, 52, true
1, 53, true
1, 54, false
1, 55, true
1, 56, true
1, 57, true
1, 58, true
1, 59, true
1, 60, true
1, 61, true
1, 62, true
1, 63, true
1, 64, true
1, 65, true
1, 66, true
1, 67, true
1, 68, true
1, 69, true
1, 70, true
1, 71, true
1, 72, true
1, 73, true
1, 74, true
1, 75, true
1, 76, true
1, 77, true
1, 78, true
1, 79, true
1, 80, true
1, 81, true
1, 82, true
1, 83, true
1, 84, true
1, 85, true
1, 86, true
1, 87, true
1, 88, true
1, 89, true
1, 90, true
1, 91, true
1, 92, true
1, 93, true
1, 94, true
1, 95, true
1, 96, true
1, 97, true
1, 98, true
1, 99, true
1, 100, true
2, 1, true
2, 2, true
2, 3, true
2, 4, true
2, 5, true
2, 6, true
2, 7, true
2, 8, true
2, 9, true
2, 10, true
2, 11, true
2, 12, true
2, 13, true
2, 14, true
2, 15, true
2, 16, true
2, 17, true
2, 18, true
2, 19, true
2, 20, true
2, 21, true
2, 22, true
2, 23, true
2, 24, true
2, 25, true
2, 26, true
2, 27, true
2, 28, true
2, 29, true
2, 30, true
2, 31, true
2, 32, true
2, 33, true
2, 34, true
2, 35, true
2, 36, true
2, 37, true
2, 38, true
2, 39, true
2, 40, true
2, 41, true
2, 42, true
2, 43, true
2, 44, true
2, 45, true
2, 46, true
2, 47, true
2, 48, true
2, 49, true
2, 50, true
2, 51, true
2, 52, true
2, 53, true
2, 54, true
2, 55, true
2, 56, true
2, 57, true
2, 58, true
2, 59, true
2, 60, true
2, 61, true
2, 62, true
2, 63, true
2, 64, true
2, 65, false
2, 66, true
2, 67, true
2, 68, true
2, 69, true
2, 70, true
2, 71, true
2, 72, true
2, 73, true
2, 74, true
2, 75, true
2, 76, true
2, 77, true
2, 78, true
2, 79, true
2, 80, true
2, 81, true
2, 82, true
2, 83, true
2, 84, true
2, 85, true
2, 86, true
2, 87, true
2, 88, true
2, 89, true
2, 90, true
2, 91, true
2, 92, true
2, 93, true
2, 94, true
2, 95, true
2, 96, true
2, 97, true
2, 98, true
2, 99, true
2, 100, true
3, 1, true
3, 2, true
3, 3, true
3, 4, true
3, 5, true
3, 6, true
3, 7, true
3, 8, true
3, 9, true
3, 10, true
3, 11, false
3, 12, true
3, 13, true
3, 14, true
3, 15, true
3, 16, true
3, 17, true
3, 18, true
3, 19, true
3, 20, true
3, 21, true
3, 22, true
3, 23, true
3, 24, true
3, 25, true
3, 26, true
3, 27, true
3, 28, true
3, 29, true
3, 30, true
3, 31, true
3, 32, true
3, 33, true
3, 34, true
3, 35, true
3, 36, true
3, 37, true
3, 38, true
3, 39, true
3, 40, true
3, 41, true
3, 42, true
3, 43, true
3, 44, true
3, 45, true
3, 46, true
3, 47, true
3, 48, true
3, 49, true
3, 50, true
3, 51, true
3, 52, true
3, 53, true
3, 54, true
3, 55, true
3, 56, true
3, 57, true
3, 58, true
3, 59, true
3, 60, true
3, 61, true
3, 62, true
3, 63, true
3, 64, true
3, 65, true
3, 66, true
3, 67, true
3, 68, true
3, 69, true
3, 70, true
3, 71, true
3, 72, true
3, 73, true
3, 74, true
3, 75, true
3, 76, true
3, 77, true
3, 78, true
3, 79, true
3, 80, true
3, 81, true
3, 82, true
3, 83, true
3, 84, true
3, 85, true
3, 86, true
3, 87, true
3, 88, true
3, 89, true
3, 90, true
3, 91, true
3, 92, true
3, 93, true
3, 94, true
3, 95, true
3, 96, true
3, 97, true
3, 98, true
3, 99, true
3, 100, true
4, 1, true
4, 2, true
4, 3, true
4, 4, true
4, 5, true
4, 6, true
4, 7, true
4, 8, true
4, 9, true
4, 10, true
4, 11, true
4, 12, true
4, 13, true
4, 14, true
4, 15, true
4, 16, true
4, 17, true
4, 18, true
4, 19, true
4, 20, true
4, 21, false
4, 22, true
4, 23, true
4, 24, true
4, 25, true
4, 26, true
4, 27, true
4, 28, true
4, 29, true
4, 30, true
4, 31, true
4, 32, true
4, 33, true
4, 34, true
4, 35, false
4, 36, true
4, 37, true
4, 38, true
4, 39, true
4, 40, true
4, 41, true
4, 42, true
4, 43, true
4, 44, true
4, 45, true
4, 46, true
4, 47, true
4, 48, true
4, 49, true
4, 50, true
4, 51, true
4, 52, true
4, 53, true
4, 54, true
4, 55, true
4, 56, true
4, 57, true
4, 58, true
4, 59, true
4, 60, true
4, 61, true
4, 62, true
4, 63, true
4, 64, true
4, 65, true
4, 66, true
4, 67, true
4, 68, true
4, 69, true
4, 70, true
4, 71, true
4, 72, true
4, 73, true
4, 74, true
4, 75, true
4, 76, true
4, 77, true
4, 78, true
4, 79, true
4, 80, true
4, 81, true
4, 82, true
4, 83, true
4, 84, true
4, 85, true
4, 86, true
4, 87, true
4, 88, true
4, 89, true
4, 90, true
4, 91, true
4, 92, true
4, 93, true
4, 94, true
4, 95, false
4, 96, true
4, 97, true
4, 98, true
4, 99, true
4, 100, true
5, 1, true
5, 2, true
5, 3, true
5, 4, true
5, 5, true
5, 6, true
5, 7, true
5, 8, true
5, 9, true
5, 10, true
5, 11, true
5, 12, true
5, 13, true
5, 14, true
5, 15, true
5, 16, true
5, 17, true
5, 18, true
5, 19, true
5, 20, true
5, 21, true
5, 22, true
5, 23, true
5, 24, true
5, 25, true
5, 26, true
5, 27, true
5, 28, true
5, 29, true
5, 30, true
5, 31, true
5, 32, true
5, 33, true
5, 34, true
5, 35, true
5, 36, true
5, 37, true
5, 38, true
5, 39, true
5, 40, true
5, 41, true
5, 42, true
5, 43, true
5, 44, true
5, 45, true
5, 46, true
5, 47, true
5, 48, true
5, 49, true
5, 50, true
5, 51, true
5, 52, true
5, 53, true
5, 54, true
5, 55, true
5, 56, true
5, 57, true
5, 58, true
5, 59, true
5, 60, true
5, 61, true
5, 62, true
5, 63, true
5, 64, true
5, 65, true
5, 66, true
5, 67, true
5, 68, true
5, 69, true
5, 70, true
5, 71, true
5, 72, true
5, 73, true
5, 74, true
5, 75, true
5, 76, true
5, 77, true
5, 78, true
5, 79, true
5, 80, true
5, 81, true
5, 82, true
5, 83, true
5, 84, true
5, 85, true
5, 86, true
5, 87, true
5, 88, true
5, 89, true
5, 90, true
5, 91, true
5, 92, true
5, 93, true
5, 94, true
5, 95, true
5, 96, true
5, 97, true
5, 98, true
5, 99, true
5, 100, true
6, 1, true
6, 2, true
6, 3, true
6, 4, true
6, 5, true
6, 6, true
6, 7, true
6, 8, true
6, 9, true
6, 10, true
6, 11, true
6, 12, true
6, 13, true
6, 14, true
6, 15, true
6, 16, true
6, 17, true
6, 18, true
6, 19, true
6, 20, true
6, 21, true
6, 22, true
6, 23, true
6, 24, true
6, 25, true
6, 26, true
6, 27, true
6, 28, true
6, 29, true
6, 30, true
6, 31, true
6, 32, true
6, 33, true
6, 34, true
6, 35, true
6, 36, true
6, 37, true
6, 38, true
6, 39, true
6, 40, true
6, 41, true
6, 42, true
6, 43, true
6, 44, true
6, 45, true
6, 46, true
6, 47, true
6, 48, true
6, 49, true
6, 50, true
6, 51, true
6, 52, true
6, 53, true
6, 54, true
6, 55, true
6, 56, true
6, 57, true
6, 58, true
6, 59, true
6, 60, true
6, 61, true
6, 62, true
6, 63, true
6, 64, true
6, 65, true
6, 66, true
6, 67, true
6, 68, true
6, 69, true
